Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden,Processed
S-Staticx,Der Sir (JollyJay),Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-31,https://www.youtube.com/watch?v=Od-__geija4,9392,Od-__geija4,Proving Grounds Kontext Wiesbaden,2024-08-03T02:43:42.887-04:00
LUG SERIOUS,BANDAN,,,,On Beat,2023,FOB,2023-03-29,https://www.youtube.com/watch?v=iCJvT7zXNfY,3999,iCJvT7zXNfY,ON BEAT BATTLE,2024-08-03T02:43:42.887-04:00
MEIDI,KATO,,,,Accapella,2023,DLTLLY,2023-03-27,https://www.youtube.com/watch?v=BzgruMrzHLE,21665,BzgruMrzHLE,MAYhem 6 - PROVOKATION 1/6,2024-08-03T02:43:42.887-04:00
Aladin,Oregano,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-26,https://www.youtube.com/watch?v=34HlNq1_VfI,22491,34HlNq1_VfI,Proving Grounds Wiesbaden,2024-08-03T02:43:42.887-04:00
HEYZEN,TECEY,,,,On Beat,2023,FOB,2023-03-23,https://www.youtube.com/watch?v=Fw7e-M3WdOI,2879,Fw7e-M3WdOI,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
Mordrake,Faivel,Proving Grounds,,Wiesbaden,Accapella,2023,DLTLLY,2023-03-19,https://www.youtube.com/watch?v=pxKAJ5Ivies,14095,pxKAJ5Ivies,Proving Grounds Wiesbaden,2024-08-03T02:43:42.888-04:00
PRYME,FINNASTIC,,,,On Beat,2023,FOB,2023-03-17,https://www.youtube.com/watch?v=SC4utzuA9ks,4737,SC4utzuA9ks,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
FINNASTIC,VESSO,,,,On Beat,2023,FOB,2023-03-17,https://www.youtube.com/watch?v=djWWmOoyq4Q,3115,djWWmOoyq4Q,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
Mighty P,Shizu,,,,Accapella,2023,DLTLLY,2023-03-17,https://www.youtube.com/watch?v=lqYWya5f8gM,10578,lqYWya5f8gM,Freestyle um 3. Platz,2024-08-03T02:43:42.888-04:00
DADDA,MAT052,,,,On Beat,2023,FOB,2023-03-15,https://www.youtube.com/watch?v=VrI_EoQAHb8,5763,VrI_EoQAHb8,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
FREEZY & DESPO,ZEPTAH & ORPHXN,,,,On Beat,2023,FOB,2023-03-14,https://www.youtube.com/watch?v=bnrYiUeZcmc,14451,bnrYiUeZcmc,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
PHASENKIND,MC COLOGNE,,,,On Beat,2023,FOB,2023-03-14,https://www.youtube.com/watch?v=wGVt1b9k1-s,1453,wGVt1b9k1-s,ON BEAT BATTLE,2024-08-03T02:43:42.888-04:00
Holu & Freekno,Joseph Steinschleuder & Triple Beat,,,,Accapella,2023,DLTLLY,2023-03-12,https://www.youtube.com/watch?v=wD1OXlkgxuo,36536,wD1OXlkgxuo,2on2,2024-08-03T02:43:42.888-04:00
Krom,Shizu,,,Kassel,Accapella,2023,DLTLLY,2023-03-10,https://www.youtube.com/watch?v=5At2_Fwibvw,13076,5At2_Fwibvw,Freestyle Halbfinale 2/2  Kassel,2024-08-03T02:43:42.889-04:00
Kairuzo,Freezy,,,Kassel,On Beat,2023,DLTLLY,2023-03-05,https://www.youtube.com/watch?v=TWFbqnebTV8,15020,TWFbqnebTV8,Kassel,2024-08-03T02:43:42.889-04:00
JOSEPH STEINSCHLEUDER,KAIRUZO,,,,On Beat,2023,FOB,2023-03-05,https://www.youtube.com/watch?v=6dsqwWjEHYs,26415,6dsqwWjEHYs,ON BEAT BATTLE,2024-08-03T02:43:42.889-04:00
Papi Schlauch,Mighty P,,,Kassel,Accapella,2023,DLTLLY,2023-03-03,https://www.youtube.com/watch?v=GvjjcKT6ht8,21935,GvjjcKT6ht8,Freestyle Halbfinale 1/2  Kassel,2024-08-03T02:43:42.889-04:00
Gerro,Bilal,,,Kassel,Accapella,2023,DLTLLY,2023-02-26,https://www.youtube.com/watch?v=PtphnbYBD-g,20834,PtphnbYBD-g,Kassel,2024-08-03T02:43:42.889-04:00
Muro,Mighty P,,,Kassel,Accapella,2023,DLTLLY,2023-02-24,https://www.youtube.com/watch?v=FjKugbIQk7w,14243,FjKugbIQk7w,Freestyle Viertelfinale 4/4 Kassel,2024-08-03T02:43:42.889-04:00
Krom,Notyzze,,,Kassel,Accapella,2023,DLTLLY,2023-02-21,https://www.youtube.com/watch?v=98g7Cy_XbxY,26745,98g7Cy_XbxY,Freestyle Viertelfinale 3/4  Kassel,2024-08-03T02:43:42.889-04:00
MC Geuner,Shizu,,,Kassel,Accapella,2023,DLTLLY,2023-02-17,https://www.youtube.com/watch?v=AvAcIKtEhwc,13553,AvAcIKtEhwc,Freestyle Viertelfinale 2/4 Kassel,2024-08-03T02:43:42.889-04:00
Craze,Papi Schlauch,,,Kassel,Accapella,2023,DLTLLY,2023-02-14,https://www.youtube.com/watch?v=cFxjz1ESlrA,25305,cFxjz1ESlrA,Freestyle Viertelfinale 1/4 Kassel,2024-08-03T02:43:42.889-04:00
Vyrus,Bong Teggy,DISSember 4,Festsaal Kreuzberg,Berlin,On Beat,2023,DLTLLY,2023-02-12,https://www.youtube.com/watch?v=0j2whdG-GRI,110368,0j2whdG-GRI,DISSember 6,2024-08-03T02:43:42.889-04:00
Julo,Kid Soldier,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-02-05,https://www.youtube.com/watch?v=9sm6ohBf5jM,41805,9sm6ohBf5jM,DISSember 6,2024-08-03T02:43:42.890-04:00
Kiruma,LevRudi,,,,Accapella,2022,DUDL,2023-02-04,https://www.youtube.com/watch?v=cy4tB0dKQvQ,22306,cy4tB0dKQvQ,Battle,2024-08-03T02:43:42.890-04:00
Neilz,Wolff,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-02-02,https://www.youtube.com/watch?v=haZz6DTu_-g,55016,haZz6DTu_-g,DISSember 6,2024-08-03T02:43:42.890-04:00
Kato,Robscure,,,,Accapella,2023,DLTLLY,2023-01-29,https://www.youtube.com/watch?v=N2dkTa_mUcg,64685,N2dkTa_mUcg,🏆 TITLE MATCH 🏆,2024-08-03T02:43:42.890-04:00
MC Rabiat,Morgana,,,,Accapella,2022,DUDL,2023-01-28,https://www.youtube.com/watch?v=YZjDfu6_Hq4,6028,YZjDfu6_Hq4,Battle,2024-08-03T02:43:42.890-04:00
Hiding John,MC Geuner,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2023,DLTLLY,2023-01-22,https://www.youtube.com/watch?v=grXVswnsBUY,56193,grXVswnsBUY,DISSember 6,2024-08-03T02:43:42.890-04:00
Jindo109,Quasi,,,,Accapella,2022,DUDL,2023-01-21,https://www.youtube.com/watch?v=tBp6PGi6uno,82690,tBp6PGi6uno,Battle,2024-08-03T02:43:42.890-04:00
Karanova,BanDan,DISSember 4,Festsaal Kreuzberg,Berlin,On Beat,2023,DLTLLY,2023-01-15,https://www.youtube.com/watch?v=4wcUZ0dY-LA,22762,4wcUZ0dY-LA,DISSember 6,2024-08-03T02:43:42.890-04:00
Jeystone,Vorstadtflokati,,,,Accapella,2022,DUDL,2023-01-14,https://www.youtube.com/watch?v=VvxXsgtdpE0,6826,VvxXsgtdpE0,Battle,2024-08-03T02:43:42.891-04:00
Mars B.,JollyJay,,,Kassel,Accapella,2023,DLTLLY,2023-01-08,https://www.youtube.com/watch?v=gGQdvDUSOpo,104377,gGQdvDUSOpo,Kassel,2024-08-03T02:43:42.891-04:00
Flashus Christus,Schlawin0r,,,,Accapella,2022,DUDL,2023-01-07,https://www.youtube.com/watch?v=NmmCLoAfZ5k,7085,NmmCLoAfZ5k,Battle,2024-08-03T02:43:42.891-04:00
YAAMANN,TOMMY2LATE (BATTLE UM PLATZ 3),,,,Accapella,2023,FOB,2023-01-02,https://www.youtube.com/watch?v=01BN8cP4K2s,2851,01BN8cP4K2s,FREESTYLE BATTLE,2024-08-03T02:43:42.891-04:00
CRAZE,MURO (FINALE),,,,Accapella,2023,FOB,2023-01-02,https://www.youtube.com/watch?v=38oHMQzefu4,6860,38oHMQzefu4,FREESTYLE BATTLE,2024-08-03T02:43:42.891-04:00
T-Way,Neilz,,,Kassel,Accapella,2023,DLTLLY,2023-01-01,https://www.youtube.com/watch?v=RlbPNOCmPdg,47120,RlbPNOCmPdg,Kassel,2024-08-03T02:43:42.891-04:00
Duff,B-Dad,,,Kassel,Accapella,2022,DLTLLY,2022-12-25,https://www.youtube.com/watch?v=vs4tNDMiQbE,26012,vs4tNDMiQbE,Kassel,2024-08-03T02:43:42.891-04:00
Pulsar,Shaolum,,,Kassel,Accapella,2022,DLTLLY,2022-12-11,https://www.youtube.com/watch?v=xhm1GaoEThA,19496,xhm1GaoEThA,Kassel,2024-08-03T02:43:42.891-04:00
T-WAY,KOOZY,,,,On Beat,2022,FOB,2022-12-09,https://www.youtube.com/watch?v=pZQtoF-rlXI,9672,pZQtoF-rlXI,ON BEAT BATTLE,2024-08-03T02:43:42.891-04:00
TEACH,VESSO,,,,Accapella,2022,FOB,2022-12-04,https://www.youtube.com/watch?v=FDh0UdIX-3g,2716,FDh0UdIX-3g,FREESTYLE BATTLE,2024-08-03T02:43:42.892-04:00
Papi Schlauch,Craze,,,,Accapella,2022,DLTLLY,2022-12-04,https://www.youtube.com/watch?v=8MwhxBFd0rk,86598,8MwhxBFd0rk,Stellwerk Hamburg,2024-08-03T02:43:42.892-04:00
ZEPTAH,NOAH263,,,,Accapella,2022,FOB,2022-12-04,https://www.youtube.com/watch?v=Do5mGT8p3rQ,2460,Do5mGT8p3rQ,FREESTYLE BATTLE,2024-08-03T02:43:42.892-04:00
Shizu,Niza,,,Kassel,Accapella,2022,DLTLLY,2022-11-30,https://www.youtube.com/watch?v=nB5MCOERYgw,23810,nB5MCOERYgw,Kassel,2024-08-03T02:43:42.892-04:00
MORGANA,DESPO,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=cr7jeZoQa4Y,5130,cr7jeZoQa4Y,ACAPELLA BATTLE,2024-08-03T02:43:42.892-04:00
MC COLOGNE,LEOQUENT,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=srliH-T5M4I,2748,srliH-T5M4I,ACAPELLA BATTLE,2024-08-03T02:43:42.892-04:00
LEONNN,CLOUDSURFER,,,,Accapella,2022,FOB,2022-11-28,https://www.youtube.com/watch?v=YdcZBjLyUdQ,3000,YdcZBjLyUdQ,ACAPELLA BATTLE,2024-08-03T02:43:42.892-04:00
Jack Dragon,Tollschock,,,,Accapella,2022,DLTLLY,2022-11-27,https://www.youtube.com/watch?v=BJFMwGvMeqY,17684,BJFMwGvMeqY,Stellwerk Hamburg,2024-08-03T02:43:42.892-04:00
Shortworth,Kairuzo,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-25,https://www.youtube.com/watch?v=moff7jTB0Hk,10690,moff7jTB0Hk,Proving Grounds  Panke Berlin,2024-08-03T02:43:42.892-04:00
DASCHA,NOTYZZE,,,,Accapella,2022,FOB,2022-11-20,https://www.youtube.com/watch?v=Rn3E7Ggt1eI,14422,Rn3E7Ggt1eI,FREESTYLE BATTLE,2024-08-03T02:43:42.893-04:00
Zeuge,D-Kay,,,,Accapella,2022,DLTLLY,2022-11-20,https://www.youtube.com/watch?v=lY1e8yfkpa8,19509,lY1e8yfkpa8,Stellwerk Hamburg,2024-08-03T02:43:42.893-04:00
Der Sir,Bronko Banano aka Street,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-18,https://www.youtube.com/watch?v=ZS28WqvU5SM,8381,ZS28WqvU5SM,Proving Grounds  Panke Berlin,2024-08-03T02:43:42.893-04:00
NOTYZZE,DIZZEPTICON,,,,Accapella,2022,FOB,2022-11-14,https://www.youtube.com/watch?v=bJE9flpMmRE,6108,bJE9flpMmRE,FREESTYLE BATTLE,2024-08-03T02:43:42.893-04:00
Joseph Steinschleuder,Hiding John,,,,Accapella,2022,DLTLLY,2022-11-13,https://www.youtube.com/watch?v=y6t8jKfD-AE,47795,y6t8jKfD-AE,Stellwerk Hamburg,2024-08-03T02:43:42.893-04:00
Mazzikaner,Requiem,Proving Grounds Vol. 2,,Berlin,Accapella,2022,DLTLLY,2022-11-06,https://www.youtube.com/watch?v=TAm558704I4,15730,TAm558704I4,Proving Grounds  Panke Berlin,2024-08-03T02:43:42.893-04:00
KIRUMA,ZEPTAH,,,,Accapella,2022,FOB,2022-11-04,https://www.youtube.com/watch?v=fWJTrdnzJrg,16391,fWJTrdnzJrg,ACAPELLA BATTLE,2024-08-03T02:43:42.893-04:00
MC GEUNER,ROLLING G,,,,Accapella,2022,FOB,2022-11-03,https://www.youtube.com/watch?v=uu0PY0v7IFQ,37795,uu0PY0v7IFQ,ACAPELLA BATTLE,2024-08-03T02:43:42.893-04:00
Krom,Fate,,,,Accapella,2022,DLTLLY,2022-10-23,https://www.youtube.com/watch?v=Li-qeNs1KpU,16238,Li-qeNs1KpU,Freestyle Halbfinale 2/2,2024-08-03T02:43:42.893-04:00
Hiding John,Lyrico,,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-10-16,https://www.youtube.com/watch?v=DfqZW-U6Pt8,82129,DfqZW-U6Pt8,Berlin 9th Birthday,2024-08-03T02:43:42.893-04:00
HOLU,MC RABIAT,,,,Accapella,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=N9pjDq1PXRU,2277,N9pjDq1PXRU,ACAPELLA BATTLE,2024-08-03T02:43:42.894-04:00
CRAZE & PHILLIE.45,VYRUS & FREEZY,,,,On Beat,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=ldSXHCj1nOM,75450,ldSXHCj1nOM,ON BEAT BATTLE,2024-08-03T02:43:42.894-04:00
HEINZ87,OREGANO,,,,Accapella,2022,FOB,2022-10-14,https://www.youtube.com/watch?v=TRUrdcR5wIw,11847,TRUrdcR5wIw,ACAPELLA BATTLE,2024-08-03T02:43:42.894-04:00
Kato,Craze,,,,Accapella,2022,DLTLLY,2022-10-14,https://www.youtube.com/watch?v=EutFE-eb8sc,17259,EutFE-eb8sc,Freestyle Viertelfinale 4/4,2024-08-03T02:43:42.894-04:00
Aytee,Galv,,Festsaal Kreuzberg,Berlin,On Beat,2022,DLTLLY,2022-10-09,https://www.youtube.com/watch?v=jD054e2cdBw,45605,jD054e2cdBw,Berlin 9th Birthday,2024-08-03T02:43:42.894-04:00
Fate,Davie Jones,,,,Accapella,2022,DLTLLY,2022-10-07,https://www.youtube.com/watch?v=05TK5EPBr0Y,16565,05TK5EPBr0Y,Freestyle Viertelfinale 3/4,2024-08-03T02:43:42.894-04:00
Tobi High,Wolff,,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-10-03,https://www.youtube.com/watch?v=k3BrRmzQiho,64483,k3BrRmzQiho,Berlin 9th Birthday,2024-08-03T02:43:42.894-04:00
Notyzze,Shizu,,,,Accapella,2022,DLTLLY,2022-10-02,https://www.youtube.com/watch?v=ZrSdgJqcZoE,18785,ZrSdgJqcZoE,Freestyle Viertelfinale 2/4,2024-08-03T02:43:42.894-04:00
Julo,Joseph Steinschleuder,,Badehaus Berlin,Berlin,Accapella,2022,DUDL,2022-10-01,https://www.youtube.com/watch?v=OZXeAAAO5J4,37630,OZXeAAAO5J4,Battle,2024-08-03T02:43:42.894-04:00
Krom,Mighty P,,,,Accapella,2022,DLTLLY,2022-09-30,https://www.youtube.com/watch?v=Jh54jeD5YeU,16480,Jh54jeD5YeU,Freestyle Viertelfinale 1/4,2024-08-03T02:43:42.894-04:00
T-WAY,FREEKNO,,,,Accapella,2022,FOB,2022-09-28,https://www.youtube.com/watch?v=9l3DT26cxe8,4260,9l3DT26cxe8,ACAPELLA BATTLE,2024-08-03T02:43:42.895-04:00
JOSEPH STEINSCHLEUDER,FAIVEL,,,,Accapella,2022,FOB,2022-09-27,https://www.youtube.com/watch?v=aUwkQJY2Rf8,23202,aUwkQJY2Rf8,ACAPELLA BATTLE,2024-08-03T02:43:42.895-04:00
TOLLSCHOCK,PESC,,,,Accapella,2022,FOB,2022-09-27,https://www.youtube.com/watch?v=BwRs5JfDleQ,5726,BwRs5JfDleQ,ACAPELLA BATTLE,2024-08-03T02:43:42.895-04:00
Morgana,Kiruma,,,,Accapella,2022,DUDL,2022-09-24,https://www.youtube.com/watch?v=sAEdAkJMRdU,19024,sAEdAkJMRdU,Battle,2024-08-03T02:43:42.895-04:00
MC Rabiat,Pulsar,,,,Accapella,2022,DUDL,2022-09-17,https://www.youtube.com/watch?v=dkTL_Nv3G8Q,6036,dkTL_Nv3G8Q,Battle,2024-08-03T02:43:42.895-04:00
MC COLOGNE,.TECEY,,,,On Beat,2022,FOB,2022-09-14,https://www.youtube.com/watch?v=r1F9bbM1oKU,2660,r1F9bbM1oKU,ON BEAT BATTLE,2024-08-03T02:43:42.895-04:00
VYRUS,ZEPTAH,,,,On Beat,2022,FOB,2022-09-14,https://www.youtube.com/watch?v=Zm6fOMQaFS0,49384,Zm6fOMQaFS0,ON BEAT BATTLE,2024-08-03T02:43:42.895-04:00
Bong Teggy,Davie Jones,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-09-11,https://www.youtube.com/watch?v=pdhbmLWMwyg,159233,pdhbmLWMwyg,Splash! Festival,2024-08-03T02:43:42.895-04:00
DEZ,LevRudi,,,,Accapella,2022,DUDL,2022-09-10,https://www.youtube.com/watch?v=4hkL_gTsuBc,8799,4hkL_gTsuBc,Battle,2024-08-03T02:43:42.895-04:00
Karanova,Aytee,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-09-04,https://www.youtube.com/watch?v=n6c9Qv8P-C8,59829,n6c9Qv8P-C8,Splash! Festival,2024-08-03T02:43:42.896-04:00
Trunkenbold,Flashus Christus,,,,Accapella,2022,DUDL,2022-09-03,https://www.youtube.com/watch?v=NIohlGTNge8,7770,NIohlGTNge8,Battle,2024-08-03T02:43:42.896-04:00
MORGANA,LUG SERIOUS,,,,On Beat,2022,FOB,2022-09-02,https://www.youtube.com/watch?v=y4yjYAZK7JE,17151,y4yjYAZK7JE,ON BEAT BATTLE,2024-08-03T02:43:42.896-04:00
FROZEN,FREEZY,,,,On Beat,2022,FOB,2022-08-30,https://www.youtube.com/watch?v=Gsl1naOWydI,3972,Gsl1naOWydI,ON BEAT BATTLE,2024-08-03T02:43:42.896-04:00
PHILLIE.45,BANDAN,,,,On Beat,2022,FOB,2022-08-30,https://www.youtube.com/watch?v=XXSqvOu2WQs,6334,XXSqvOu2WQs,ON BEAT BATTLE,2024-08-03T02:43:42.896-04:00
PHASENKIND,LUG SERIOUS,,,,On Beat,2022,FOB,2022-08-30,https://www.youtube.com/watch?v=FlPpnQ-dKD8,9379,FlPpnQ-dKD8,ON BEAT BATTLE,2024-08-03T02:43:42.896-04:00
Khacoby,DirtySanchez,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-08-28,https://www.youtube.com/watch?v=s-zpW3jQqTo,31043,s-zpW3jQqTo,Splash! Festival,2024-08-03T02:43:42.896-04:00
Jeystone,Jesazz K,,,,Accapella,2022,DUDL,2022-08-27,https://www.youtube.com/watch?v=Hz69rjg3Kw8,8977,Hz69rjg3Kw8,Battle,2024-08-03T02:43:42.897-04:00
BURST,KAIRUZO,,,,On Beat,2022,FOB,2022-08-26,https://www.youtube.com/watch?v=CiPxzTK1pqw,1946,CiPxzTK1pqw,ON BEAT BATTLE,2024-08-03T02:43:42.897-04:00
REQUIEM,HEYZEN,,,,On Beat,2022,FOB,2022-08-25,https://www.youtube.com/watch?v=z83Zw2aMjkI,6974,z83Zw2aMjkI,ON BEAT BATTLE,2024-08-03T02:43:42.897-04:00
T-Way,Tobi High,splash! 23,Splash,Ferropolis,On Beat,2022,DLTLLY,2022-08-21,https://www.youtube.com/watch?v=tEhjlNLOuFA,21777,tEhjlNLOuFA,Splash! Festival,2024-08-03T02:43:42.897-04:00
SnakeHeadRhyme,D-Kay,,,,Accapella,2022,DUDL,2022-08-20,https://www.youtube.com/watch?v=huG-hq7KSZg,10857,huG-hq7KSZg,Battle,2024-08-03T02:43:42.898-04:00
VYRUS,JOLLE (BATTLE UM PLATZ 3),,,,Accapella,2022,FOB,2022-08-18,https://www.youtube.com/watch?v=iOJVqrGOgso,4475,iOJVqrGOgso,FREESTYLE BATTLE,2024-08-03T02:43:42.898-04:00
CRAZE,PATO G (FINALE),,,,Accapella,2022,FOB,2022-08-18,https://www.youtube.com/watch?v=hr1SredLhhU,5650,hr1SredLhhU,FREESTYLE BATTLE,2024-08-03T02:43:42.898-04:00
NOTYZZE,CRAZE  (BONUS BATTLE),,,,Accapella,2022,FOB,2022-08-18,https://www.youtube.com/watch?v=KHCHHB0LHHM,11095,KHCHHB0LHHM,FREESTYLE BATTLE,2024-08-03T02:43:42.898-04:00
Vorstadtflokati,Latik,,,,Accapella,2022,DUDL,2022-08-13,https://www.youtube.com/watch?v=dRDcUTdB7nE,6279,dRDcUTdB7nE,Battle,2024-08-03T02:43:42.898-04:00
STEEL,MC COLOGNE,,,,On Beat,2022,FOB,2022-08-12,https://www.youtube.com/watch?v=9gdlkHCY6ks,21633,9gdlkHCY6ks,ON BEAT BATTLE,2024-08-03T02:43:42.898-04:00
Holu,Mazzikaner,,,,Accapella,2022,DUDL,2022-08-06,https://www.youtube.com/watch?v=1JCgK26bVhA,5629,1JCgK26bVhA,Battle,2024-08-03T02:43:42.898-04:00
Julo,Cashus K.,,,,Accapella,2022,DUDL,2022-07-30,https://www.youtube.com/watch?v=syTuhtmBwRg,8563,syTuhtmBwRg,Battle,2024-08-03T02:43:42.898-04:00
Alko,Bilal,,,,Accapella,2022,DUDL,2022-07-23,https://www.youtube.com/watch?v=02mF_h347nk,10709,02mF_h347nk,Battle,2024-08-03T02:43:42.898-04:00
Shizu,Tao,,Backstage,München,Accapella,2022,DLTLLY,2022-07-17,https://www.youtube.com/watch?v=pbJaLLca8ec,24404,pbJaLLca8ec,Backstage München,2024-08-03T02:43:42.898-04:00
LevRudi,Jesazz K,,,,Accapella,2022,DUDL,2022-07-16,https://www.youtube.com/watch?v=LAUYmanP_6I,11358,LAUYmanP_6I,Battle,2024-08-03T02:43:42.899-04:00
NOTYZZE,YAAMANN,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=HY-hSTOAFvc,7793,HY-hSTOAFvc,FREESTYLE BATTLE,2024-08-03T02:43:42.899-04:00
KALP ONE,FREEKNO,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=yU99ToSTBps,3602,yU99ToSTBps,ACAPELLA BATTLE,2024-08-03T02:43:42.899-04:00
KOOZY,KAIRUZO,,,,On Beat,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=5TCfzkPBF-o,12547,5TCfzkPBF-o,ON BEAT BATTLE,2024-08-03T02:43:42.899-04:00
BARETTA,OREGANO,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=B6RjjHg62QE,7501,B6RjjHg62QE,ACAPELLA BATTLE,2024-08-03T02:43:42.899-04:00
NOTYZZE,PHASENKIND,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=HD98boSKqCM,5664,HD98boSKqCM,FREESTYLE BATTLE,2024-08-03T02:43:42.899-04:00
DOCMO,BEZEY,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=pVZjfqP3MvU,1137,pVZjfqP3MvU,FREESTYLE BATTLE,2024-08-03T02:43:42.899-04:00
MIKESH,SSYNIC,Mayhem 5,,,Accapella,2022,DLTLLY,2022-07-10,https://www.youtube.com/watch?v=ccC4G3Ox27Y,453025,ccC4G3Ox27Y,MAYhem #5,2024-08-03T02:43:42.899-04:00
Mars B.,Neilz,,Backstage,München,Accapella,2022,DLTLLY,2022-07-10,https://www.youtube.com/watch?v=-iJVkN6FDbs,91806,-iJVkN6FDbs,Backstage München,2024-08-03T02:43:42.899-04:00
Hiding John,Neilz,,Crack Bellmer,Berlin,Accapella,2022,DUDL,2022-07-09,https://www.youtube.com/watch?v=O_9B-Ip_kkg,70970,O_9B-Ip_kkg,Battle,2024-08-03T02:43:42.900-04:00
Robscure,Falki,,,,Accapella,2022,DLTLLY,2022-07-03,https://www.youtube.com/watch?v=f-mF2l3hDjY,56314,f-mF2l3hDjY,MAYhem 5 Festsaal Kreuzberg,2024-08-03T02:43:42.900-04:00
McLuvin,GR8,,,,Accapella,2022,DUDL,2022-07-02,https://www.youtube.com/watch?v=regYrzxAfGs,9546,regYrzxAfGs,Battle,2024-08-03T02:43:42.900-04:00
ROBEAZY,M.F.L.,,,,Accapella,2022,FOB,2022-06-30,https://www.youtube.com/watch?v=d0qAuLNmQQc,1942,d0qAuLNmQQc,ACAPELLA BATTLE,2024-08-03T02:43:42.900-04:00
Tobi High,Aytee,,,,Accapella,2022,DLTLLY,2022-06-26,https://www.youtube.com/watch?v=ZPeaBwUwty4,66457,ZPeaBwUwty4,MAYhem 5 Festsaal Kreuzberg,2024-08-03T02:43:42.900-04:00
Béla Garbage,Franz Flaute,,,,Accapella,2022,DUDL,2022-06-25,https://www.youtube.com/watch?v=e4VyBRJ4Fk4,9965,e4VyBRJ4Fk4,Battle,2024-08-03T02:43:42.900-04:00
DASCHA,PATO G,,,,Accapella,2022,FOB,2022-06-24,https://www.youtube.com/watch?v=jaQXn1IHhcU,2468,jaQXn1IHhcU,FREESTYLE BATTLE,2024-08-03T02:43:42.900-04:00
PESC,LEOQUENT,,,,Accapella,2022,FOB,2022-06-21,https://www.youtube.com/watch?v=dsD2zPtl9UQ,1767,dsD2zPtl9UQ,ACAPELLA BATTLE,2024-08-03T02:43:42.900-04:00
MORGANA,TECEY,,,,Accapella,2022,FOB,2022-06-20,https://www.youtube.com/watch?v=rXsbY1b41N4,3443,rXsbY1b41N4,ACAPELLA BATTLE,2024-08-03T02:43:42.901-04:00
Pablo2k,Jeystone,,,,Accapella,2022,DUDL,2022-06-18,https://www.youtube.com/watch?v=tuxr36FJOPs,8971,tuxr36FJOPs,Battle,2024-08-03T02:43:42.901-04:00
OREGANO,FAIVEL,,,,Accapella,2022,FOB,2022-06-17,https://www.youtube.com/watch?v=ahNsdBtoNVw,9161,ahNsdBtoNVw,ACAPELLA BATTLE,2024-08-03T02:43:42.901-04:00
SnakeHeadRhyme,Kid Soldier,,,,Accapella,2022,DLTLLY,2022-06-12,https://www.youtube.com/watch?v=3haA6pKjg5I,49775,3haA6pKjg5I,MAYhem 5,2024-08-03T02:43:42.901-04:00
ZinZity,Karanova,,,,Accapella,2022,DUDL,2022-06-11,https://www.youtube.com/watch?v=jY18iQanWaI,60405,jY18iQanWaI,Battle,2024-08-03T02:43:42.901-04:00
Django,Zeuge,,,,Accapella,2022,DUDL,2022-06-04,https://www.youtube.com/watch?v=rM3mXY5wEuA,12965,rM3mXY5wEuA,Battle,2024-08-03T02:43:42.901-04:00
LATIK,NIKA,,,,Accapella,2022,FOB,2022-06-04,https://www.youtube.com/watch?v=ughb98BsdD8,2749,ughb98BsdD8,ACAPELLA BATTLE,2024-08-03T02:43:42.901-04:00
NICK SHIT,EZRA,,,,Accapella,2022,FOB,2022-05-31,https://www.youtube.com/watch?v=-gNJ3ZjYgj0,1482,-gNJ3ZjYgj0,ACAPELLA BATTLE,2024-08-03T02:43:42.901-04:00
Kiruma,BunGee,,,,Accapella,2022,DUDL,2022-05-28,https://www.youtube.com/watch?v=aRMwOCghSCI,17466,aRMwOCghSCI,Battle,2024-08-03T02:43:42.901-04:00
